shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
510039,43.617660,-79.762130,40006
510039,43.617933,-79.762481,40007
510039,43.617973,-79.762533,40008
510039,43.618278,-79.762954,40009
510039,43.619001,-79.764024,40010
510039,43.619705,-79.765140,40011
510039,43.619807,-79.765296,40012
510039,43.621243,-79.767653,40013
510039,43.621131,-79.767795,40014
510039,43.620986,-79.767964,40015
510039,43.620779,-79.768185,40016
510039,43.620682,-79.768276,40017
510039,43.620581,-79.768360,40018
510039,43.620489,-79.768427,40019
510039,43.620489,-79.768427,50001
510039,43.620476,-79.768435,50002
510039,43.620367,-79.768493,50003
510039,43.620154,-79.768557,50004
510039,43.620047,-79.768577,50005
510039,43.619938,-79.768585,50006
510039,43.619812,-79.768589,50007
510039,43.619670,-79.768576,50008
510039,43.619451,-79.768486,50009
510039,43.619353,-79.768427,50010
510039,43.619254,-79.768346,50011
510039,43.619181,-79.768276,50012
510039,43.619109,-79.768196,50013
510039,43.618932,-79.767961,50014
510039,43.618585,-79.767383,50015
510039,43.618585,-79.767383,60001
510039,43.618575,-79.767366,60002
510039,43.618423,-79.767107,60003
510039,43.618357,-79.767004,60004
510039,43.618304,-79.766947,60005
510039,43.618250,-79.766924,60006
510039,43.618192,-79.766942,60007
510039,43.618138,-79.766990,60008
510039,43.617384,-79.767834,60009
510039,43.617078,-79.768173,60010
510039,43.617078,-79.768173,70001
510039,43.616818,-79.768459,70002
510039,43.616574,-79.768727,70003
510039,43.616520,-79.768791,70004
510039,43.616264,-79.769061,70005
510039,43.616027,-79.769323,70006
510039,43.615773,-79.769612,70007
510039,43.615670,-79.769763,70008
510039,43.615560,-79.769941,70009
510039,43.615470,-79.770115,70010
510039,43.615404,-79.770283,70011
510039,43.615224,-79.770825,70012
510039,43.615161,-79.771024,70013
510039,43.615128,-79.771173,70014
510039,43.615130,-79.771277,70015
510039,43.615175,-79.771378,70016
510039,43.615513,-79.771832,70017
510039,43.615513,-79.771832,80001
510039,43.615645,-79.772010,80002
510039,43.616783,-79.773569,80003
510039,43.616783,-79.773569,90001
510039,43.618212,-79.775526,90002
510039,43.618498,-79.775907,90003
510039,43.618083,-79.776380,90004
510039,43.618027,-79.776448,90005
510039,43.618027,-79.776448,100001
510039,43.617960,-79.776528,100002
510039,43.617856,-79.776676,100003
510039,43.617751,-79.776839,100004
510039,43.617678,-79.776960,100005
510039,43.617619,-79.777079,100006
510039,43.617569,-79.777185,100007
510039,43.617529,-79.777302,100008
510039,43.617449,-79.777601,100009
510039,43.617415,-79.777759,100010
510039,43.616719,-79.781594,100011
510039,43.616666,-79.781853,100012
510039,43.616602,-79.782081,100013
510039,43.616533,-79.782290,100014
510039,43.616451,-79.782477,100015
510039,43.616339,-79.782682,100016
510039,43.616214,-79.782863,100017
510039,43.616070,-79.783048,100018
510039,43.615711,-79.783490,100019
510039,43.615711,-79.783490,110001
510039,43.615562,-79.783675,110002
510039,43.615363,-79.783922,110003
510039,43.615532,-79.784158,110004
510039,43.617503,-79.786750,110005
510039,43.618035,-79.786170,110006
510041,43.618035,-79.786170,10001
510041,43.619788,-79.784257,10002
510041,43.622412,-79.781393,10003
510041,43.621509,-79.780127,10004
510041,43.621509,-79.780127,20001
510041,43.618644,-79.776111,20002
510041,43.618644,-79.776111,30001
510041,43.618498,-79.775907,30002
510041,43.618212,-79.775526,30003
510041,43.616786,-79.773572,30004
510041,43.616786,-79.773572,40001
510041,43.615645,-79.772010,40002
510041,43.615175,-79.771378,40003
510041,43.615130,-79.771277,40004
510041,43.615128,-79.771173,40005
510041,43.615161,-79.771024,40006
510041,43.615224,-79.770825,40007
510041,43.615404,-79.770283,40008
510041,43.615470,-79.770115,40009
510041,43.615560,-79.769941,40010
510041,43.615670,-79.769763,40011
510041,43.615773,-79.769612,40012
510041,43.616027,-79.769323,40013
510041,43.616264,-79.769061,40014
510041,43.616520,-79.768791,40015
510041,43.616574,-79.768727,40016
510041,43.616818,-79.768459,40017
510041,43.617080,-79.768170,40018
510041,43.617080,-79.768170,50001
510041,43.617384,-79.767834,50002
510041,43.618138,-79.766990,50003
510041,43.618192,-79.766942,50004
510041,43.618250,-79.766924,50005
510041,43.618304,-79.766947,50006
510041,43.618357,-79.767004,50007
510041,43.618423,-79.767107,50008
510041,43.618575,-79.767366,50009
510041,43.618932,-79.767961,50010
510041,43.619109,-79.768196,50011
510041,43.619181,-79.768276,50012
510041,43.619254,-79.768346,50013
510041,43.619353,-79.768427,50014
510041,43.619451,-79.768486,50015
510041,43.619670,-79.768576,50016
510041,43.619812,-79.768589,50017
510041,43.619857,-79.768588,50018
510041,43.619857,-79.768588,60001
510041,43.619938,-79.768585,60002
510041,43.620047,-79.768577,60003
510041,43.620154,-79.768557,60004
510041,43.620367,-79.768493,60005
510041,43.620476,-79.768435,60006
510041,43.620581,-79.768360,60007
510041,43.620682,-79.768276,60008
510041,43.620779,-79.768185,60009
510041,43.620986,-79.767964,60010
510041,43.621131,-79.767795,60011
510041,43.621243,-79.767653,60012
510041,43.619807,-79.765296,60013
510041,43.619705,-79.765140,60014
510041,43.619001,-79.764024,60015
510041,43.618278,-79.762954,60016
510041,43.617973,-79.762533,60017
510041,43.617933,-79.762481,60018
510041,43.617660,-79.762130,60019
510041,43.617608,-79.762062,60020
510041,43.617514,-79.761941,60021
510041,43.616537,-79.760729,60022
510041,43.615772,-79.759710,60023
510041,43.614196,-79.757700,60024
510041,43.614196,-79.757700,70001
510041,43.613727,-79.757103,70002
510041,43.612302,-79.755191,70003
510041,43.611857,-79.754593,70004
510041,43.610039,-79.752140,70005
510041,43.610239,-79.751856,70006
510041,43.611121,-79.750560,70007
510041,43.611175,-79.750483,70008
510041,43.611230,-79.750394,70009
510041,43.611255,-79.750348,70010
510041,43.611304,-79.750251,70011
510041,43.611347,-79.750151,70012
510041,43.611385,-79.750046,70013
510041,43.611499,-79.749779,70014
510041,43.611601,-79.749549,70015
510041,43.611601,-79.749549,80001
510041,43.611741,-79.749237,80002
510041,43.611392,-79.748961,80003
510041,43.611245,-79.748865,80004
510041,43.611126,-79.748774,80005
510041,43.611009,-79.748676,80006
510041,43.610897,-79.748570,80007
510041,43.610789,-79.748454,80008
510041,43.610686,-79.748331,80009
510041,43.610587,-79.748202,80010
510041,43.610409,-79.747940,80011
510041,43.610409,-79.747940,90001
510041,43.610383,-79.747904,90002
510041,43.610270,-79.747726,90003
510041,43.610170,-79.747559,90004
510041,43.609910,-79.747803,90005
510041,43.609750,-79.747915,90006
510041,43.609637,-79.747967,90007
510041,43.609508,-79.747994,90008
510041,43.609151,-79.748043,90009
510041,43.609254,-79.749088,90010
510041,43.609263,-79.749222,90011
510041,43.609262,-79.749354,90012
510041,43.609251,-79.749552,90013
510041,43.609241,-79.749601,90014
520026,43.666409,-79.734376,10001
520026,43.666445,-79.734428,10002
520026,43.666659,-79.734715,10003
520026,43.666710,-79.734722,10004
520026,43.666754,-79.734705,10005
520026,43.666954,-79.734415,10006
520026,43.667610,-79.735303,10007
520026,43.668756,-79.736875,10008
520026,43.669626,-79.738130,10009
520026,43.668843,-79.739172,10010
520026,43.668731,-79.739421,10011
520026,43.668731,-79.739421,20001
520026,43.668677,-79.739540,20002
520026,43.668162,-79.740817,20003
520026,43.667995,-79.741045,20004
520026,43.667453,-79.741660,20005
520026,43.667453,-79.741660,30001
520026,43.667205,-79.741940,30002
520026,43.667586,-79.742573,30003
520026,43.667718,-79.742765,30004
520026,43.667895,-79.742909,30005
520026,43.669080,-79.743207,30006
520026,43.669080,-79.743207,40001
520026,43.669230,-79.743245,40002
520026,43.669633,-79.743363,40003
520026,43.670176,-79.743683,40004
520026,43.670854,-79.744188,40005
520026,43.671045,-79.744406,40006
520026,43.671286,-79.744713,40007
520026,43.671545,-79.745040,40008
520026,43.671545,-79.745040,50001
520026,43.671934,-79.745529,50002
520026,43.670619,-79.747129,50003
520026,43.670609,-79.747143,50004
520026,43.670609,-79.747143,60001
520026,43.670587,-79.747170,60002
520026,43.669894,-79.747891,60003
520026,43.669533,-79.748245,60004
520026,43.669120,-79.748654,60005
520026,43.668980,-79.748805,60006
520026,43.668980,-79.748805,70001
520026,43.668815,-79.748982,70002
520026,43.669345,-79.749671,70003
520026,43.669911,-79.750439,70004
520026,43.669911,-79.750439,80001
520026,43.669988,-79.750544,80002
520026,43.672148,-79.753488,80003
520026,43.672552,-79.754045,80004
520026,43.672552,-79.754045,90001
520026,43.672720,-79.754274,90002
520026,43.673052,-79.754731,90003
520026,43.673089,-79.754793,90004
520026,43.674662,-79.756925,90005
520026,43.674849,-79.757176,90006
520026,43.674849,-79.757176,100001
520026,43.675642,-79.758242,100002
520026,43.676344,-79.759134,100003
520026,43.676503,-79.759354,100004
520026,43.676503,-79.759354,110001
520026,43.676599,-79.759489,110002
520026,43.677324,-79.760466,110003
520026,43.677647,-79.760909,110004
520026,43.678032,-79.761437,110005
520026,43.678057,-79.761470,110006
520026,43.678057,-79.761470,120001
520026,43.678264,-79.761747,120002
520026,43.678782,-79.762429,120003
520026,43.679460,-79.763329,120004
520026,43.679593,-79.763505,120005
520026,43.679809,-79.763794,120006
520026,43.680107,-79.764194,120007
520026,43.680107,-79.764194,130001
520026,43.680197,-79.764314,130002
520026,43.680768,-79.765090,130003
520026,43.680768,-79.765090,140001
520026,43.680970,-79.765364,140002
520026,43.682145,-79.766849,140003
520026,43.682145,-79.766849,150001
520026,43.682265,-79.767001,150002
520026,43.683421,-79.768573,150003
520026,43.683421,-79.768573,160001
520026,43.683504,-79.768686,160002
520026,43.684750,-79.770371,160003
520026,43.684848,-79.770230,160004
520026,43.684922,-79.770172,160005
520026,43.684922,-79.770172,170001
520026,43.684951,-79.770151,170002
520026,43.685072,-79.770138,170003
520026,43.685276,-79.770227,170004
520026,43.685432,-79.770169,170005
520026,43.685528,-79.770030,170006
520026,43.685587,-79.769765,170007
520026,43.685587,-79.769765,180001
520026,43.685619,-79.769623,180002
520026,43.685827,-79.768625,180003
520026,43.685900,-79.768265,180004
520026,43.686215,-79.766706,180005
520026,43.686215,-79.766706,190001
520026,43.686248,-79.766543,190002
520026,43.686584,-79.764895,190003
520026,43.686873,-79.763371,190004
520026,43.686790,-79.763258,190005
520026,43.686921,-79.763121,190006
520026,43.686950,-79.763073,190007
520026,43.686970,-79.763017,190008
520026,43.687115,-79.762237,190009
520038,43.687115,-79.762237,10001
520038,43.687118,-79.762222,10002
520038,43.687124,-79.762169,10003
520038,43.687126,-79.762129,10004
520038,43.687120,-79.762100,10005
520038,43.687107,-79.762071,10006
520038,43.686975,-79.761836,10007
520038,43.686802,-79.762017,10008
520038,43.686645,-79.762192,10009
520038,43.686292,-79.762584,10010
520038,43.686631,-79.763040,10011
520038,43.686790,-79.763258,10012
520038,43.686873,-79.763371,10013
520038,43.686584,-79.764895,10014
520038,43.686291,-79.766334,10015
520038,43.686291,-79.766334,20001
520038,43.686248,-79.766543,20002
520038,43.685900,-79.768265,20003
520038,43.685827,-79.768625,20004
520038,43.685683,-79.769313,20005
520038,43.685683,-79.769313,30001
520038,43.685619,-79.769623,30002
520038,43.685528,-79.770030,30003
520038,43.685432,-79.770169,30004
520038,43.685276,-79.770227,30005
520038,43.685072,-79.770138,30006
520038,43.684951,-79.770151,30007
520038,43.684848,-79.770230,30008
520038,43.684750,-79.770371,30009
520038,43.684140,-79.769546,30010
520038,43.684140,-79.769546,40001
520038,43.683504,-79.768686,40002
520038,43.683236,-79.768322,40003
520038,43.683236,-79.768322,50001
520038,43.682481,-79.767294,50002
520038,43.682481,-79.767294,60001
520038,43.682265,-79.767001,60002
520038,43.681285,-79.765762,60003
520038,43.681285,-79.765762,70001
520038,43.680970,-79.765364,70002
520038,43.680197,-79.764314,70003
520038,43.679809,-79.763794,70004
520038,43.679593,-79.763505,70005
520038,43.679524,-79.763413,70006
520038,43.679524,-79.763413,80001
520038,43.679460,-79.763329,80002
520038,43.678782,-79.762429,80003
520038,43.678264,-79.761747,80004
520038,43.678096,-79.761522,80005
520038,43.678096,-79.761522,90001
520038,43.678032,-79.761437,90002
520038,43.677647,-79.760909,90003
520038,43.677324,-79.760466,90004
520038,43.676699,-79.759623,90005
520038,43.676699,-79.759623,100001
520038,43.676599,-79.759489,100002
520038,43.676344,-79.759134,100003
520038,43.675642,-79.758242,100004
520038,43.674662,-79.756925,100005
520038,43.674437,-79.756621,100006
520038,43.674437,-79.756621,110001
520038,43.673089,-79.754793,110002
520038,43.673052,-79.754731,110003
520038,43.672720,-79.754274,110004
520038,43.672530,-79.754013,110005
520038,43.672530,-79.754013,120001
520038,43.672148,-79.753488,120002
520038,43.670409,-79.751118,120003
520038,43.670409,-79.751118,130001
520038,43.669988,-79.750544,130002
520038,43.669345,-79.749671,130003
520038,43.668815,-79.748982,130004
520038,43.669089,-79.748688,130005
520038,43.669089,-79.748688,140001
520038,43.669120,-79.748654,140002
520038,43.669533,-79.748245,140003
520038,43.669894,-79.747891,140004
520038,43.670501,-79.747260,140005
520038,43.670501,-79.747260,150001
520038,43.670587,-79.747170,150002
520038,43.670619,-79.747129,150003
520038,43.671718,-79.745793,150004
520038,43.671718,-79.745793,160001
520038,43.671934,-79.745529,160002
520038,43.671379,-79.744830,160003
520038,43.671379,-79.744830,170001
520038,43.671286,-79.744713,170002
520038,43.671045,-79.744406,170003
520038,43.670854,-79.744188,170004
520038,43.670176,-79.743683,170005
520038,43.669633,-79.743363,170006
520038,43.669393,-79.743292,170007
520038,43.669393,-79.743292,180001
520038,43.669230,-79.743245,180002
520038,43.667895,-79.742909,180003
520038,43.667718,-79.742765,180004
520038,43.667586,-79.742573,180005
520038,43.667205,-79.741940,180006
520038,43.667756,-79.741316,180007
520038,43.667756,-79.741316,190001
520038,43.667995,-79.741045,190002
520038,43.668162,-79.740817,190003
520038,43.668677,-79.739540,190004
520038,43.668843,-79.739172,190005
520038,43.669005,-79.738957,190006
520038,43.669005,-79.738957,200001
520038,43.669626,-79.738130,200002
520038,43.668756,-79.736875,200003
520038,43.667757,-79.735503,200004
520038,43.667757,-79.735503,210001
520038,43.667610,-79.735303,210002
520038,43.666954,-79.734415,210003
520038,43.666023,-79.733156,210004
520038,43.664741,-79.734640,210005
520038,43.664884,-79.734879,210006
520038,43.664944,-79.734805,210007
520038,43.665365,-79.734344,210008
520038,43.665668,-79.734087,210009
520038,43.665924,-79.734026,210010
520038,43.666143,-79.734060,210011
520038,43.666264,-79.734149,210012
520038,43.666353,-79.734295,210013
520038,43.666409,-79.734376,210014
530023,43.648657,-79.761602,10001
530023,43.648689,-79.761642,10002
530023,43.648863,-79.761874,10003
530023,43.649882,-79.760724,10004
530023,43.650153,-79.760421,10005
530023,43.650429,-79.760123,10006
530023,43.650654,-79.759890,10007
530023,43.650269,-79.759353,10008
530023,43.650269,-79.759353,20001
530023,43.649934,-79.758886,20002
530023,43.649244,-79.757922,20003
530023,43.648862,-79.757388,20004
530023,43.648862,-79.757388,30001
530023,43.648542,-79.756940,30002
530023,43.647327,-79.755244,30003
530023,43.647327,-79.755244,40001
530023,43.646784,-79.754488,40002
530023,43.645738,-79.753022,40003
530023,43.645053,-79.752060,40004
530023,43.644411,-79.751160,40005
530023,43.644391,-79.751133,40006
530023,43.644391,-79.751133,50001
530023,43.643548,-79.749951,50002
530023,43.643138,-79.749315,50003
530023,43.642926,-79.748985,50004
530023,43.642373,-79.747838,50005
530023,43.641981,-79.746909,50006
530023,43.642597,-79.746428,50007
530023,43.642597,-79.746428,60001
530023,43.642958,-79.746145,60002
530023,43.643237,-79.745866,60003
530023,43.643508,-79.745570,60004
530023,43.644083,-79.744919,60005
530023,43.644497,-79.745656,60006
530023,43.644497,-79.745656,70001
530023,43.644574,-79.745794,70002
530023,43.644782,-79.746144,70003
530023,43.645051,-79.746593,70004
530023,43.645207,-79.746825,70005
530023,43.645314,-79.746954,70006
530023,43.645397,-79.747045,70007
530023,43.645486,-79.747120,70008
530023,43.645605,-79.747199,70009
530023,43.645812,-79.747309,70010
530023,43.646014,-79.747371,70011
530023,43.646177,-79.747396,70012
530023,43.646401,-79.747370,70013
530023,43.646586,-79.747324,70014
530023,43.646790,-79.747223,70015
530023,43.646790,-79.747223,80001
530023,43.646804,-79.747217,80002
530023,43.647918,-79.746632,80003
530023,43.648174,-79.746436,80004
530023,43.648394,-79.746252,80005
530023,43.648667,-79.745907,80006
530023,43.649265,-79.745070,80007
530023,43.649476,-79.744826,80008
530023,43.649476,-79.744826,90001
530023,43.649694,-79.744576,90002
530023,43.649848,-79.744406,90003
530023,43.650025,-79.744247,90004
530023,43.650206,-79.744095,90005
530023,43.650420,-79.743936,90006
530023,43.651535,-79.743191,90007
530023,43.651535,-79.743191,100001
530023,43.651656,-79.743110,100002
530023,43.651972,-79.742891,100003
530023,43.652248,-79.742690,100004
530023,43.652358,-79.742591,100005
530023,43.652445,-79.742520,100006
530023,43.652488,-79.742463,100007
530023,43.653330,-79.741292,100008
530023,43.653330,-79.741292,110001
530023,43.654027,-79.740323,110002
530023,43.655259,-79.741977,110003
530023,43.655421,-79.742215,110004
530023,43.656190,-79.743363,110005
530023,43.656190,-79.743363,120001
530023,43.656437,-79.743732,120002
530023,43.657573,-79.742481,120003
530023,43.657889,-79.742133,120004
530023,43.657889,-79.742133,130001
530023,43.659761,-79.740070,130002
530023,43.661144,-79.738547,130003
530023,43.661387,-79.738283,130004
530023,43.661387,-79.738283,140001
530023,43.661837,-79.737794,140002
530023,43.663439,-79.736057,140003
530023,43.663710,-79.735765,140004
530023,43.664741,-79.734640,140005
530023,43.664884,-79.734879,140006
530023,43.664944,-79.734805,140007
530023,43.665365,-79.734344,140008
530023,43.665668,-79.734087,140009
530023,43.665924,-79.734026,140010
530023,43.666143,-79.734060,140011
530023,43.666264,-79.734149,140012
530023,43.666353,-79.734295,140013
530023,43.666445,-79.734428,140014
530023,43.666659,-79.734715,140015
530023,43.666710,-79.734722,140016
530023,43.666754,-79.734705,140017
530023,43.666954,-79.734415,140018
530023,43.666023,-79.733156,140019
530023,43.665123,-79.734198,140020
530025,43.665123,-79.734198,10001
530025,43.664741,-79.734640,10002
530025,43.663710,-79.735765,10003
530025,43.663439,-79.736057,10004
530025,43.661837,-79.737794,10005
530025,43.661390,-79.738280,10006
530025,43.661390,-79.738280,20001
530025,43.661144,-79.738547,20002
530025,43.659827,-79.739998,20003
530025,43.659827,-79.739998,30001
530025,43.659761,-79.740070,30002
530025,43.657573,-79.742481,30003
530025,43.656437,-79.743732,30004
530025,43.655421,-79.742215,30005
530025,43.655259,-79.741977,30006
530025,43.655149,-79.741830,30007
530025,43.655149,-79.741830,40001
530025,43.654027,-79.740323,40002
530025,43.655014,-79.738895,40003
530025,43.654968,-79.738841,40004
530025,43.654949,-79.738813,40005
530025,43.654917,-79.738752,40006
530025,43.654904,-79.738718,40007
530025,43.654893,-79.738684,40008
530025,43.654884,-79.738647,40009
530025,43.654879,-79.738611,40010
530025,43.654872,-79.738536,40011
530025,43.654874,-79.738497,40012
530025,43.654882,-79.738423,40013
530025,43.654890,-79.738386,40014
530025,43.654912,-79.738316,40015
530025,43.654943,-79.738254,40016
530025,43.654962,-79.738226,40017
530025,43.654982,-79.738200,40018
530025,43.655003,-79.738176,40019
530025,43.655027,-79.738155,40020
530025,43.655051,-79.738137,40021
530025,43.655076,-79.738122,40022
530025,43.655102,-79.738110,40023
530025,43.655129,-79.738101,40024
530025,43.655156,-79.738096,40025
530025,43.655211,-79.738094,40026
530025,43.655238,-79.738099,40027
530025,43.655266,-79.738107,40028
530025,43.655292,-79.738118,40029
530025,43.655317,-79.738132,40030
530025,43.655350,-79.738155,40031
530025,43.655365,-79.738168,40032
530025,43.655387,-79.738191,40033
530025,43.655408,-79.738217,40034
530025,43.655427,-79.738244,40035
530025,43.655460,-79.738305,40036
530025,43.655484,-79.738374,40037
530025,43.655492,-79.738410,40038
530025,43.655502,-79.738484,40039
530025,43.655504,-79.738522,40040
530025,43.655500,-79.738598,40041
530025,43.655495,-79.738634,40042
530025,43.655487,-79.738672,40043
530025,43.655477,-79.738706,40044
530025,43.655464,-79.738740,40045
530025,43.655434,-79.738803,40046
530025,43.655415,-79.738832,40047
530025,43.655382,-79.738872,40048
530025,43.655822,-79.739631,40049
530025,43.655838,-79.739675,40050
530025,43.655866,-79.739822,40051
530025,43.655936,-79.739820,40052
530025,43.655999,-79.739827,40053
530025,43.656049,-79.739843,40054
530025,43.656096,-79.739889,40055
530025,43.656131,-79.739960,40056
530025,43.656257,-79.740351,40057
530025,43.656300,-79.740450,40058
530025,43.656356,-79.740550,40059
530025,43.656393,-79.740609,40060
530025,43.656393,-79.740609,50001
530025,43.656393,-79.740609,50002
530025,43.656393,-79.740609,60001
530025,43.656401,-79.740620,60002
530025,43.656457,-79.740699,60003
530025,43.656511,-79.740772,60004
530025,43.656575,-79.740843,60005
530025,43.656715,-79.741055,60006
530025,43.656787,-79.741185,60007
530025,43.656886,-79.741399,60008
530025,43.656923,-79.741499,60009
530025,43.656948,-79.741604,60010
530025,43.656829,-79.741656,60011
530025,43.656774,-79.741666,60012
530025,43.656725,-79.741636,60013
530025,43.656576,-79.741371,60014
530025,43.656412,-79.741090,60015
530025,43.655939,-79.740290,60016
530025,43.655915,-79.740198,60017
530025,43.655866,-79.739822,60018
530025,43.655838,-79.739675,60019
530025,43.655822,-79.739631,60020
530025,43.655382,-79.738872,60021
530025,43.655366,-79.738887,60022
530025,43.655326,-79.738920,60023
530025,43.655301,-79.738935,60024
530025,43.655275,-79.738946,60025
530025,43.655248,-79.738956,60026
530025,43.655221,-79.738961,60027
530025,43.655165,-79.738962,60028
530025,43.655138,-79.738958,60029
530025,43.655111,-79.738950,60030
530025,43.655085,-79.738939,60031
530025,43.655059,-79.738926,60032
530025,43.655014,-79.738895,60033
530025,43.654027,-79.740323,60034
530025,43.653670,-79.739844,60035
530025,43.653670,-79.739844,70001
530025,43.652370,-79.738097,70002
530025,43.652369,-79.738096,70003
530025,43.652369,-79.738096,80001
530025,43.651061,-79.736339,80002
530025,43.650699,-79.735853,80003
530025,43.650699,-79.735853,90001
530025,43.648096,-79.732355,90002
530025,43.648096,-79.732355,100001
530025,43.647865,-79.732044,100002
530025,43.647472,-79.732607,100003
530025,43.647250,-79.732933,100004
530025,43.646488,-79.733798,100005
530025,43.646488,-79.733798,110001
530025,43.646412,-79.733884,110002
530025,43.646280,-79.734040,110003
530025,43.646139,-79.734222,110004
530025,43.646048,-79.734348,110005
530025,43.645915,-79.734615,110006
530025,43.645861,-79.734755,110007
530025,43.645767,-79.735023,110008
530025,43.645674,-79.735385,110009
530025,43.645635,-79.735668,110010
530025,43.645621,-79.735817,110011
530025,43.645622,-79.735871,110012
530025,43.645625,-79.736272,110013
530025,43.645651,-79.736540,110014
530025,43.645718,-79.736888,110015
530025,43.645782,-79.737136,110016
530025,43.645850,-79.737339,110017
530025,43.645929,-79.737514,110018
530025,43.646029,-79.737689,110019
530025,43.646029,-79.737689,120001
530025,43.646030,-79.737690,120002
530025,43.646194,-79.737929,120003
530025,43.646332,-79.738094,120004
530025,43.646442,-79.738219,120005
530025,43.646578,-79.738362,120006
530025,43.646423,-79.738582,120007
530025,43.646325,-79.738764,120008
530025,43.646194,-79.739073,120009
530025,43.646112,-79.739362,120010
530025,43.646073,-79.739574,120011
530025,43.646073,-79.739574,130001
530025,43.646048,-79.739718,130002
530025,43.645943,-79.740951,130003
530025,43.645910,-79.741219,130004
530025,43.645877,-79.741438,130005
530025,43.645837,-79.741651,130006
530025,43.645787,-79.741880,130007
530025,43.645729,-79.742087,130008
530025,43.645687,-79.742231,130009
530025,43.645632,-79.742400,130010
530025,43.645632,-79.742400,140001
530025,43.645631,-79.742404,140002
530025,43.645517,-79.742674,140003
530025,43.645385,-79.742963,140004
530025,43.645314,-79.743106,140005
530025,43.645270,-79.743195,140006
530025,43.645136,-79.743447,140007
530025,43.644997,-79.743697,140008
530025,43.644859,-79.743922,140009
530025,43.644654,-79.744196,140010
530025,43.644634,-79.744228,140011
530025,43.644330,-79.744633,140012
530025,43.644330,-79.744633,150001
530025,43.644319,-79.744648,150002
530025,43.644083,-79.744919,150003
530025,43.643508,-79.745570,150004
530025,43.643237,-79.745866,150005
530025,43.642958,-79.746145,150006
530025,43.642636,-79.746397,150007
530025,43.642636,-79.746397,160001
530025,43.641981,-79.746909,160002
530025,43.642373,-79.747838,160003
530025,43.642926,-79.748985,160004
530025,43.643138,-79.749315,160005
530025,43.643548,-79.749951,160006
530025,43.643394,-79.750052,160007
530025,43.642931,-79.750549,160008
530025,43.642931,-79.750549,170001
530025,43.642400,-79.751117,170002
530025,43.642279,-79.751304,170003
530025,43.642186,-79.751485,170004
530025,43.642119,-79.751652,170005
530025,43.642045,-79.751935,170006
530025,43.642021,-79.752089,170007
530025,43.642015,-79.752273,170008
530025,43.641999,-79.752426,170009
530025,43.641996,-79.752628,170010
530025,43.642009,-79.752803,170011
530025,43.642012,-79.752821,170012
530025,43.642012,-79.752821,180001
530025,43.642057,-79.753068,180002
530025,43.642140,-79.753332,180003
530025,43.642224,-79.753546,180004
530025,43.642320,-79.753773,180005
530025,43.642721,-79.754558,180006
530025,43.642924,-79.754891,180007
530025,43.642924,-79.754891,190001
530025,43.643131,-79.755231,190002
530025,43.643490,-79.755869,190003
530025,43.644090,-79.756841,190004
530025,43.644090,-79.756841,200001
530025,43.644313,-79.757202,200002
530025,43.644680,-79.757852,200003
530025,43.645298,-79.758943,200004
530025,43.645461,-79.759223,200005
530025,43.645461,-79.759223,210001
530025,43.645522,-79.759329,210002
530025,43.645740,-79.759696,210003
530025,43.646107,-79.760136,210004
530025,43.646173,-79.760209,210005
530025,43.646223,-79.760262,210006
530025,43.646262,-79.760299,210007
530025,43.646316,-79.760342,210008
530025,43.646360,-79.760372,210009
530025,43.646843,-79.760601,210010
530025,43.647078,-79.760684,210011
530025,43.647078,-79.760684,220001
530025,43.647289,-79.760759,220002
530025,43.647383,-79.760791,220003
530025,43.647667,-79.760880,220004
530025,43.647752,-79.760911,220005
530025,43.647799,-79.760931,220006
530025,43.647857,-79.760965,220007
530025,43.648085,-79.761073,220008
530025,43.648297,-79.761256,220009
530025,43.648374,-79.761311,220010
530025,43.648439,-79.761367,220011
530025,43.648519,-79.761446,220012
530025,43.648616,-79.761552,220013
530025,43.648657,-79.761602,220014
540013,43.666633,-79.734681,10001
540013,43.666659,-79.734715,10002
540013,43.666710,-79.734722,10003
540013,43.666754,-79.734705,10004
540013,43.666954,-79.734415,10005
540013,43.666023,-79.733156,10006
540013,43.664830,-79.731561,10007
540013,43.663105,-79.729255,10008
540013,43.661712,-79.727393,10009
540013,43.662215,-79.726741,10010
540013,43.662712,-79.726171,10011
540013,43.662813,-79.726060,10012
540013,43.662813,-79.726060,20001
540013,43.663784,-79.724990,20002
540013,43.664023,-79.724686,20003
540013,43.664197,-79.724365,20004
540013,43.664281,-79.724048,20005
540013,43.664319,-79.723911,20006
540013,43.664319,-79.723911,30001
540013,43.664325,-79.723888,30002
540013,43.664408,-79.723238,30003
540013,43.664361,-79.722640,30004
540013,43.664285,-79.722340,30005
540013,43.664133,-79.721959,30006
540013,43.663872,-79.721525,30007
540013,43.663872,-79.721525,40001
540013,43.663810,-79.721423,40002
540013,43.663730,-79.721285,40003
540013,43.663510,-79.720962,40004
540013,43.663128,-79.720645,40005
540013,43.662835,-79.720473,40006
540013,43.662526,-79.720374,40007
540013,43.662418,-79.720371,40008
540013,43.662014,-79.720375,40009
540013,43.661766,-79.720385,40010
540013,43.661701,-79.720399,40011
540013,43.661701,-79.720399,50001
540013,43.661504,-79.720442,50002
540013,43.661402,-79.720467,50003
540013,43.661112,-79.720678,50004
540013,43.660630,-79.721159,50005
540013,43.660419,-79.721383,50006
